timestamp_s,FL_hip_q_real,FL_hip_q_ref,FL_hip_dq_real,FL_hip_error,FL_knee_q_real,FL_knee_q_ref,FL_knee_dq_real,FL_knee_error,FR_hip_q_real,FR_hip_q_ref,FR_hip_dq_real,FR_hip_error,FR_knee_q_real,FR_knee_q_ref,FR_knee_dq_real,FR_knee_error,BR_hip_q_real,BR_hip_q_ref,BR_hip_dq_real,BR_hip_error,BR_knee_q_real,BR_knee_q_ref,BR_knee_dq_real,BR_knee_error,BL_hip_q_real,BL_hip_q_ref,BL_hip_dq_real,BL_hip_error,BL_knee_q_real,BL_knee_q_ref,BL_knee_dq_real,BL_knee_error
12.478000,0.880922,0.877767,-1.009411,-0.003155,-1.847924,-1.850306,0.157746,-0.002382,0.932122,0.940404,1.023597,0.008282,-1.836432,-1.789665,0.049899,0.046767,0.886058,0.877767,-1.038790,-0.008291,-1.851760,-1.850306,0.046025,0.001454,0.936352,0.940404,0.895063,0.004052,-1.826430,-1.789665,0.284904,0.036765
12.480000,0.878924,0.875592,-1.007842,-0.003332,-1.847460,-1.849932,0.168865,-0.002472,0.934222,0.942252,1.027532,0.008030,-1.836064,-1.789521,0.069997,0.046542,0.884079,0.875592,-1.031389,-0.008487,-1.851669,-1.849932,0.045943,0.001737,0.938344,0.942252,0.910256,0.003907,-1.825892,-1.789521,0.282511,0.036370
12.482000,0.876814,0.873418,-1.014961,-0.003395,-1.847147,-1.849543,0.166989,-0.002395,0.936282,0.944089,1.027966,0.007806,-1.835691,-1.789373,0.087470,0.046318,0.882110,0.873418,-1.024352,-0.008692,-1.851490,-1.849543,0.052506,0.001947,0.940256,0.944089,0.917066,0.003833,-1.825271,-1.789373,0.286734,0.035898
12.484000,0.874580,0.871247,-1.030230,-0.003333,-1.846965,-1.849139,0.155594,-0.002174,0.938295,0.945915,1.024752,0.007620,-1.835320,-1.789219,0.102204,0.046101,0.880136,0.871247,-1.018797,-0.008889,-1.851213,-1.849139,0.065356,0.002074,0.942067,0.945915,0.915331,0.003849,-1.824554,-1.789219,0.297441,0.035336
12.486000,0.872228,0.869078,-1.052121,-0.003150,-1.846842,-1.848720,0.141485,-0.001878,0.940258,0.947731,1.018262,0.007472,-1.834948,-1.789060,0.114747,0.045888,0.878146,0.869078,-1.015225,-0.009068,-1.850844,-1.848720,0.083236,0.002124,0.943777,0.947731,0.906288,0.003954,-1.823745,-1.789060,0.313518,0.034685
12.488000,0.869778,0.866912,-1.078085,-0.002865,-1.846688,-1.848288,0.131861,-0.001600,0.942175,0.949535,1.009285,0.007360,-1.834569,-1.788896,0.125968,0.045673,0.876136,0.866912,-1.013688,-0.009224,-1.850396,-1.848288,0.104351,0.002109,0.945401,0.949535,0.892123,0.004134,-1.822856,-1.788896,0.333202,0.033960
12.490000,0.867266,0.864750,-1.104703,-0.002517,-1.846429,-1.847841,0.131486,-0.001412,0.944055,0.951328,0.998870,0.007273,-1.834174,-1.788727,0.136698,0.045447,0.874104,0.864750,-1.014029,-0.009354,-1.849889,-1.847841,0.126770,0.002048,0.946962,0.951328,0.875406,0.004366,-1.821906,-1.788727,0.354473,0.033179
12.492000,0.864745,0.862591,-1.128087,-0.002155,-1.846037,-1.847379,0.141118,-0.001342,0.945910,0.953108,0.988141,0.007199,-1.833756,-1.788553,0.147492,0.045204,0.872048,0.862591,-1.016084,-0.009458,-1.849342,-1.847379,0.148746,0.001963,0.948489,0.953108,0.858592,0.004620,-1.820918,-1.788553,0.375405,0.032365
12.494000,0.862274,0.860436,-1.144255,-0.001837,-1.845531,-1.846904,0.157923,-0.001373,0.947755,0.954877,0.978339,0.007122,-1.833311,-1.788374,0.158802,0.044936,0.869976,0.860436,-1.019092,-0.009540,-1.848784,-1.846904,0.168270,0.001880,0.950022,0.954877,0.844807,0.004855,-1.819932,-1.788374,0.392979,0.031558
12.496000,0.859908,0.858286,-1.150044,-0.001622,-1.844961,-1.846415,0.176997,-0.001454,0.949608,0.956634,0.970538,0.007026,-1.832831,-1.788191,0.170929,0.044640,0.867897,0.858286,-1.022125,-0.009611,-1.848243,-1.846415,0.183643,0.001828,0.951603,0.956634,0.836695,0.005030,-1.818991,-1.788191,0.404634,0.030800
12.498000,0.857687,0.856141,-1.144130,-0.001545,-1.844388,-1.845913,0.193394,-0.001524,0.951478,0.958378,0.965230,0.006899,-1.832317,-1.788004,0.183891,0.044313,0.865816,0.856141,-1.024940,-0.009675,-1.847732,-1.845913,0.194390,0.001820,0.953253,0.958378,0.834940,0.005124,-1.818109,-1.788004,0.410065,0.030106
12.500000,0.855622,0.854002,-1.127319,-0.001621,-1.843857,-1.845397,0.204219,-0.001539,0.953370,0.960109,0.962321,0.006739,-1.831766,-1.787812,0.197636,0.043954,0.863729,0.854002,-1.027735,-0.009727,-1.847255,-1.845397,0.200980,0.001859,0.954977,0.960109,0.838973,0.005132,-1.817289,-1.787812,0.410119,0.029477
12.502000,0.853700,0.851868,-1.102378,-0.001832,-1.843377,-1.844867,0.209614,-0.001490,0.955280,0.961827,0.961244,0.006547,-1.831177,-1.787615,0.212168,0.043561,0.861631,0.851868,-1.030901,-0.009763,-1.846807,-1.844867,0.204476,0.001940,0.956768,0.961827,0.847451,0.005059,-1.816520,-1.787615,0.406253,0.028904
12.504000,0.851882,0.849741,-1.073409,-0.002141,-1.842921,-1.844325,0.212331,-0.001403,0.957201,0.963532,0.961143,0.006331,-1.830547,-1.787415,0.227558,0.043132,0.859517,0.849741,-1.034836,-0.009776,-1.846375,-1.844325,0.206210,0.002050,0.958612,0.963532,0.858649,0.004920,-1.815789,-1.787415,0.400144,0.028374
12.506000,0.850114,0.847620,-1.044958,-0.002494,-1.842445,-1.843769,0.216177,-0.001324,0.959123,0.965224,0.961080,0.006101,-1.829875,-1.787211,0.243853,0.042664,0.857381,0.847620,-1.039812,-0.009761,-1.845945,-1.843769,0.207497,0.002176,0.960491,0.965224,0.870792,0.004733,-1.815079,-1.787211,0.393387,0.027868
12.508000,0.848343,0.845506,-1.021081,-0.002836,-1.841907,-1.843201,0.224116,-0.001294,0.961034,0.966902,0.960226,0.005868,-1.829159,-1.787003,0.260970,0.042156,0.855220,0.845506,-1.045903,-0.009713,-1.845504,-1.843201,0.209428,0.002303,0.962387,0.966902,0.882310,0.004515,-1.814374,-1.787003,0.387259,0.027371
12.510000,0.846520,0.843400,-1.004614,-0.003120,-1.841289,-1.842620,0.236886,-0.001332,0.962924,0.968566,0.958001,0.005642,-1.828401,-1.786791,0.278627,0.041611,0.853034,0.843400,-1.052945,-0.009634,-1.845042,-1.842620,0.212725,0.002421,0.964281,0.968566,0.892022,0.004285,-1.813661,-1.786791,0.382580,0.026871
12.512000,0.844615,0.841302,-0.996792,-0.003313,-1.840604,-1.842027,0.252693,-0.001423,0.964789,0.970216,0.954143,0.005427,-1.827608,-1.786575,0.296373,0.041032,0.850827,0.841302,-1.060511,-0.009525,-1.844550,-1.842027,0.217673,0.002523,0.966161,0.970216,0.899251,0.004055,-1.812935,-1.786575,0.379653,0.026360
12.514000,0.842615,0.839212,-0.997286,-0.003403,-1.839894,-1.841422,0.268042,-0.001528,0.966625,0.971852,0.948704,0.005227,-1.826784,-1.786356,0.313704,0.040428,0.848608,0.839212,-1.067913,-0.009395,-1.844029,-1.841422,0.224134,0.002607,0.968021,0.971852,0.903868,0.003831,-1.812194,-1.786356,0.378302,0.025838
12.516000,0.840524,0.837131,-1.004555,-0.003392,-1.839208,-1.840805,0.279278,-0.001596,0.968432,0.973473,0.941975,0.005041,-1.825936,-1.786134,0.330217,0.039802,0.846387,0.837131,-1.074247,-0.009256,-1.843481,-1.840805,0.231631,0.002676,0.969861,0.973473,0.906236,0.003612,-1.811442,-1.786134,0.377988,0.025308
12.518000,0.838357,0.835059,-1.016372,-0.003298,-1.838585,-1.840176,0.284129,-0.001591,0.970215,0.975079,0.934381,0.004864,-1.825069,-1.785909,0.345727,0.039160,0.844182,0.835059,-1.078507,-0.009123,-1.842912,-1.840176,0.239496,0.002737,0.971684,0.975079,0.907079,0.003395,-1.810686,-1.785909,0.377992,0.024777
12.520000,0.836138,0.832997,-1.030352,-0.003141,-1.838037,-1.839535,0.282602,-0.001498,0.971977,0.976671,0.926361,0.004694,-1.824183,-1.785680,0.360294,0.038503,0.842008,0.832997,-1.079752,-0.009011,-1.842332,-1.839535,0.247067,0.002797,0.973501,0.976671,0.907253,0.003170,-1.809935,-1.785680,0.377618,0.024254
12.522000,0.833891,0.830944,-1.044348,-0.002946,-1.837548,-1.838883,0.276902,-0.001335,0.973722,0.978248,0.918258,0.004526,-1.823278,-1.785449,0.374151,0.037829,0.839881,0.830944,-1.077327,-0.008937,-1.841748,-1.838883,0.253875,0.002864,0.975318,0.978248,0.907495,0.002929,-1.809196,-1.785449,0.376391,0.023747
12.524000,0.831638,0.828902,-1.056658,-0.002736,-1.837080,-1.838220,0.270469,-0.001140,0.975451,0.979809,0.910254,0.004357,-1.822351,-1.785215,0.387547,0.037136,0.837810,0.828902,-1.071050,-0.008908,-1.841161,-1.838220,0.259783,0.002941,0.977143,0.979809,0.908199,0.002666,-1.808472,-1.785215,0.374184,0.023258
12.526000,0.829399,0.826871,-1.066067,-0.002528,-1.836590,-1.837546,0.266609,-0.000956,0.977167,0.981354,0.902353,0.004188,-1.821402,-1.784978,0.400588,0.036424,0.835798,0.826871,-1.061339,-0.008927,-1.840571,-1.837546,0.265037,0.003025,0.978974,0.981354,0.909278,0.002381,-1.807763,-1.784978,0.371253,0.022785
12.528000,0.827190,0.824850,-1.071797,-0.002340,-1.836048,-1.836862,0.267305,-0.000814,0.978865,0.982884,0.894399,0.004019,-1.820434,-1.784739,0.413137,0.035695,0.833837,0.824850,-1.049199,-0.008987,-1.839972,-1.836862,0.270212,0.003111,0.980804,0.982884,0.910181,0.002080,-1.807062,-1.784739,0.368162,0.022323
12.530000,0.825025,0.822841,-1.073427,-0.002184,-1.835442,-1.836166,0.272683,-0.000725,0.980544,0.984399,0.886144,0.003855,-1.819451,-1.784497,0.424819,0.034954,0.831913,0.822841,-1.036082,-0.009072,-1.839354,-1.836166,0.276056,0.003188,0.982623,0.984399,0.910040,0.001776,-1.806359,-1.784497,0.365619,0.021862
12.532000,0.822913,0.820844,-1.070842,-0.002069,-1.834782,-1.835461,0.281277,-0.000679,0.982199,0.985897,0.877321,0.003698,-1.818464,-1.784254,0.435133,0.034210,0.830007,0.820844,-1.023621,-0.009163,-1.838706,-1.835461,0.283281,0.003245,0.984415,0.985897,0.907928,0.001482,-1.805646,-1.784254,0.364274,0.021392
12.534000,0.820859,0.818859,-1.064216,-0.002000,-1.834091,-1.834746,0.290902,-0.000655,0.983825,0.987379,0.867723,0.003553,-1.817481,-1.784008,0.443618,0.033473,0.828097,0.818859,-1.013333,-0.009238,-1.838018,-1.834746,0.292363,0.003272,0.986167,0.987379,0.903143,0.001212,-1.804914,-1.784008,0.364519,0.020906
12.536000,0.818867,0.816887,-1.054007,-0.001980,-1.833392,-1.834020,0.299701,-0.000629,0.985421,0.988844,0.857262,0.003423,-1.816508,-1.783761,0.450024,0.032747,0.826164,0.816887,-1.006331,-0.009277,-1.837286,-1.834020,0.303392,0.003266,0.987870,0.988844,0.895436,0.000974,-1.804161,-1.783761,0.366364,0.020400
12.538000,0.816934,0.814927,-1.040847,-0.002007,-1.832708,-1.833285,0.306054,-0.000578,0.986992,0.990293,0.846506,0.003301,-1.815569,-1.783512,0.452969,0.032057,0.824189,0.814927,-1.003529,-0.009261,-1.836509,-1.833285,0.316168,0.003224,0.989518,0.990293,0.884677,0.000776,-1.803384,-1.783512,0.369628,0.019872
12.540000,0.815057,0.812981,-1.025569,-0.002075,-1.832045,-1.832541,0.309844,-0.000496,0.988544,0.991726,0.835875,0.003182,-1.814677,-1.783261,0.451915,0.031416,0.822160,0.812981,-1.005166,-0.009179,-1.835691,-1.832541,0.330057,0.003150,0.991109,0.991726,0.871296,0.000617,-1.802590,-1.783261,0.373727,0.019329
12.542000,0.813224,0.811049,-1.009146,-0.002176,-1.831386,-1.831788,0.312760,-0.000402,0.990078,0.993141,0.825553,0.003063,-1.813832,-1.783009,0.447530,0.030822,0.820077,0.811049,-1.010593,-0.009028,-1.834845,-1.831788,0.344024,0.003057,0.992653,0.993141,0.856413,0.000488,-1.801790,-1.783009,0.377665,0.018781
12.544000,0.811428,0.809130,-0.992537,-0.002297,-1.830701,-1.831026,0.317213,-0.000324,0.991598,0.994540,0.815778,0.002941,-1.813026,-1.782756,0.440832,0.030270,0.817950,0.809130,-1.018515,-0.008820,-1.833986,-1.831026,0.356873,0.002960,0.994167,0.994540,0.841490,0.000373,-1.801000,-1.782756,0.380306,0.018244
12.546000,0.809656,0.807226,-0.976530,-0.002429,-1.829963,-1.830255,0.325010,-0.000292,0.993111,0.995921,0.806848,0.002810,-1.812252,-1.782502,0.432770,0.029750,0.815796,0.807226,-1.027310,-0.008569,-1.833130,-1.830255,0.367515,0.002875,0.995669,0.995921,0.827940,0.000252,-1.800235,-1.782502,0.380650,0.017733
12.548000,0.807901,0.805337,-0.961668,-0.002564,-1.829161,-1.829476,0.336399,-0.000315,0.994621,0.997285,0.799048,0.002664,-1.811503,-1.782247,0.423989,0.029256,0.813634,0.805337,-1.035347,-0.008297,-1.832293,-1.829476,0.375191,0.002817,0.997176,0.997285,0.816794,0.000109,-1.799508,-1.782247,0.378049,0.017261
12.550000,0.806156,0.803463,-0.948263,-0.002693,-1.828309,-1.828689,0.349879,-0.000380,0.996132,0.998631,0.792562,0.002499,-1.810778,-1.781991,0.414756,0.028787,0.811485,0.803463,-1.041234,-0.008022,-1.831484,-1.828689,0.379591,0.002795,0.998699,0.998631,0.808501,-0.000068,-1.798828,-1.781991,0.372319,0.016837
12.552000,0.804417,0.801605,-0.936506,-0.002812,-1.827436,-1.827893,0.362824,-0.000457,0.997649,0.999960,0.787415,0.002311,-1.810079,-1.781735,0.405019,0.028344,0.809366,0.801605,-1.043944,-0.007762,-1.830707,-1.827893,0.380872,0.002814,1.000241,0.999960,0.802893,-0.000281,-1.798198,-1.781735,0.363748,0.016463
12.554000,0.802676,0.799762,-0.926592,-0.002914,-1.826581,-1.827091,0.372580,-0.000510,0.999171,1.001271,0.783443,0.002101,-1.809408,-1.781478,0.394538,0.027930,0.807293,0.799762,-1.042848,-0.007531,-1.829963,-1.827091,0.379574,0.002872,1.001799,1.001271,0.799290,-0.000528,-1.797614,-1.781478,0.352997,0.016136
12.556000,0.800926,0.797935,-0.918813,-0.002991,-1.825769,-1.826280,0.377549,-0.000511,1.000696,1.002565,0.780314,0.001869,-1.808773,-1.781221,0.383044,0.027551,0.805276,0.797935,-1.037677,-0.007341,-1.829245,-1.826280,0.376493,0.002965,1.003363,1.002565,0.796687,-0.000798,-1.797068,-1.781221,0.340963,0.015847
12.558000,0.799159,0.796125,-0.913538,-0.003034,-1.825011,-1.825463,0.377781,-0.000452,1.002220,1.003840,0.777576,0.001620,-1.808176,-1.780964,0.370341,0.027211,0.803324,0.796125,-1.028467,-0.007199,-1.828545,-1.825463,0.372537,0.003082,1.004920,1.003840,0.793952,-0.001080,-1.796551,-1.780964,0.328619,0.015587
12.560000,0.797364,0.794331,-0.911101,-0.003033,-1.824295,-1.824639,0.374851,-0.000344,1.003737,1.005097,0.774728,0.001360,-1.807622,-1.780708,0.356349,0.026914,0.801440,0.794331,-1.015501,-0.007108,-1.827852,-1.824639,0.368606,0.003213,1.006455,1.005097,0.790006,-0.001358,-1.796050,-1.780708,0.316876,0.015343
12.562000,0.795535,0.792555,-0.911612,-0.002980,-1.823594,-1.823808,0.371149,-0.000213,1.005241,1.006336,0.771299,0.001095,-1.807113,-1.780451,0.341071,0.026662,0.799625,0.792555,-0.999275,-0.007070,-1.827156,-1.823808,0.365493,0.003349,1.007954,1.006336,0.783939,-0.001618,-1.795555,-1.780451,0.306481,0.015104
12.564000,0.793670,0.790796,-0.914778,-0.002874,-1.822882,-1.822970,0.368898,-0.000088,1.006725,1.007556,0.766911,0.000831,-1.806651,-1.780195,0.324542,0.026456,0.797877,0.790796,-0.980470,-0.007081,-1.826448,-1.822970,0.363827,0.003477,1.009404,1.007556,0.775083,-0.001848,-1.795056,-1.780195,0.297951,0.014861
12.566000,0.791773,0.789055,-0.919812,-0.002718,-1.822138,-1.822127,0.369357,0.000011,1.008184,1.008758,0.761320,0.000574,-1.806239,-1.779939,0.306793,0.026300,0.796191,0.789055,-0.959899,-0.007135,-1.825717,-1.822127,0.364030,0.003591,1.010794,1.008758,0.763058,-0.002036,-1.794546,-1.779939,0.291535,0.014606
12.568000,0.789858,0.787332,-0.925470,-0.002526,-1.821357,-1.821277,0.372512,0.000080,1.009615,1.009942,0.754429,0.000327,-1.805878,-1.779684,0.287854,0.026193,0.794557,0.787332,-0.938452,-0.007225,-1.824959,-1.821277,0.366297,0.003682,1.012116,1.009942,0.747790,-0.002175,-1.794020,-1.779684,0.287209,0.014336
12.570000,0.787944,0.785628,-0.930227,-0.002316,-1.820548,-1.820422,0.377341,0.000126,1.011015,1.011106,0.746274,0.000091,-1.805569,-1.779430,0.267809,0.026139,0.792966,0.785628,-0.917007,-0.007338,-1.824169,-1.820422,0.370596,0.003747,1.013368,1.011106,0.729520,-0.002262,-1.793479,-1.779430,0.284693,0.014049
12.572000,0.786052,0.783942,-0.932547,-0.002111,-1.819725,-1.819561,0.382462,0.000163,1.012384,1.012252,0.736991,-0.000132,-1.805313,-1.779177,0.246865,0.026135,0.791407,0.783942,-0.896346,-0.007466,-1.823347,-1.819561,0.376679,0.003785,1.014551,1.012252,0.708790,-0.002299,-1.792926,-1.779177,0.283494,0.013749
12.574000,0.784206,0.782275,-0.931160,-0.001931,-1.818901,-1.818696,0.386865,0.000205,1.013722,1.013379,0.726775,-0.000343,-1.805105,-1.778926,0.225399,0.026180,0.789871,0.782275,-0.877096,-0.007597,-1.822494,-1.818696,0.384132,0.003798,1.015670,1.013379,0.686387,-0.002291,-1.792366,-1.778926,0.282971,0.013440
12.576000,0.782422,0.780627,-0.925279,-0.001795,-1.818081,-1.817825,0.390369,0.000256,1.015029,1.014486,0.715841,-0.000543,-1.804940,-1.778675,0.203957,0.026265,0.788349,0.780627,-0.859703,-0.007722,-1.821615,-1.817825,0.392441,0.003790,1.016734,1.014486,0.663258,-0.002248,-1.791807,-1.778675,0.282427,0.013132
12.578000,0.780712,0.778999,-0.914710,-0.001714,-1.817256,-1.816950,0.393649,0.000306,1.016308,1.015575,0.704388,-0.000734,-1.804809,-1.778427,0.183199,0.026383,0.786833,0.778999,-0.844443,-0.007834,-1.820715,-1.816950,0.401078,0.003765,1.017756,1.015575,0.640380,-0.002181,-1.791259,-1.778427,0.281200,0.012832
12.580000,0.779081,0.777390,-0.899826,-0.001691,-1.816413,-1.816070,0.397838,0.000343,1.017560,1.016644,0.692582,-0.000916,-1.804702,-1.778179,0.163791,0.026522,0.785317,0.777390,-0.831465,-0.007927,-1.819799,-1.816070,0.409571,0.003729,1.018747,1.016644,0.618639,-0.002103,-1.790729,-1.778179,0.278745,0.012550
12.582000,0.777527,0.775802,-0.881453,-0.001725,-1.815536,-1.815186,0.403931,0.000350,1.018784,1.017694,0.680546,-0.001090,-1.804607,-1.777934,0.146301,0.026673,0.783796,0.775802,-0.820832,-0.007994,-1.818874,-1.815186,0.417570,0.003687,1.019718,1.017694,0.598722,-0.002024,-1.790226,-1.777934,0.274686,0.012291
12.584000,0.776041,0.774234,-0.860699,-0.001806,-1.814617,-1.814299,0.412257,0.000319,1.019983,1.018725,0.668363,-0.001259,-1.804517,-1.777691,0.131120,0.026826,0.782265,0.774234,-0.812546,-0.008030,-1.817941,-1.814299,0.424861,0.003643,1.020680,1.018725,0.581060,-0.001956,-1.789754,-1.777691,0.268837,0.012063
12.586000,0.774611,0.772687,-0.838781,-0.001924,-1.813659,-1.813407,0.422270,0.000252,1.021156,1.019735,0.656083,-0.001421,-1.804424,-1.777450,0.118433,0.026974,0.780720,0.772687,-0.806538,-0.008032,-1.817005,-1.813407,0.431355,0.003598,1.021640,1.019735,0.565836,-0.001904,-1.789319,-1.777450,0.261172,0.011869
12.588000,0.773226,0.771161,-0.816892,-0.002064,-1.812676,-1.812513,0.432710,0.000163,1.022304,1.020727,0.643732,-0.001577,-1.804323,-1.777211,0.108254,0.027112,0.779159,0.771161,-0.802640,-0.007998,-1.816066,-1.812513,0.437047,0.003554,1.022601,1.020727,0.553036,-0.001874,-1.788922,-1.777211,0.251786,0.011710
12.590000,0.771869,0.769656,-0.796109,-0.002213,-1.811685,-1.811615,0.442064,0.000071,1.023426,1.021698,0.631321,-0.001727,-1.804210,-1.776975,0.100485,0.027235,0.777581,0.769656,-0.800541,-0.007925,-1.815127,-1.811615,0.441966,0.003512,1.023567,1.021698,0.542529,-0.001868,-1.788564,-1.776975,0.240839,0.011589
12.592000,0.771848,0.768173,-0.678243,-0.003676,-1.813638,-1.810714,0.229323,0.002924,1.024545,1.022650,0.620570,-0.001895,-1.804225,-1.776741,0.084270,0.027484,0.775911,0.768173,-0.805754,-0.007738,-1.814144,-1.810714,0.449371,0.003430,1.024458,1.022650,0.527999,-0.001808,-1.788215,-1.776741,0.230890,0.011474
12.594000,0.771797,0.766711,-0.580347,-0.005086,-1.814933,-1.809810,0.097776,0.005123,1.025596,1.023582,0.606349,-0.002014,-1.804092,-1.776510,0.081584,0.027582,0.774270,0.766711,-0.807917,-0.007560,-1.813184,-1.809810,0.453950,0.003374,1.025401,1.023582,0.519555,-0.001819,-1.787918,-1.776510,0.218512,0.011408
12.596000,0.772006,0.765271,-0.477658,-0.006735,-1.815879,-1.808905,0.012165,0.006975,1.026568,1.024494,0.588264,-0.002074,-1.803790,-1.776282,0.092055,0.027507,0.772652,0.765271,-0.808090,-0.007381,-1.812228,-1.808905,0.457549,0.003324,1.026386,1.024494,0.515448,-0.001892,-1.787655,-1.776282,0.205516,0.011372
12.598000,0.772583,0.763853,-0.362683,-0.008730,-1.816575,-1.807997,-0.041883,0.008579,1.027442,1.025386,0.565585,-0.002056,-1.803302,-1.776057,0.114789,0.027245,0.771037,0.763853,-0.808016,-0.007184,-1.811252,-1.807997,0.462139,0.003256,1.027386,1.025386,0.513169,-0.002000,-1.787397,-1.776057,0.194026,0.011339
12.600000,0.773533,0.762458,-0.237018,-0.011075,-1.817050,-1.807087,-0.071232,0.009964,1.028198,1.026258,0.537420,-0.001940,-1.802625,-1.775836,0.148378,0.026789,0.769394,0.762458,-0.810079,-0.006935,-1.810227,-1.807087,0.469704,0.003140,1.028367,1.026258,0.509733,-0.002109,-1.787113,-1.775836,0.186169,0.011278
12.602000,0.774766,0.761086,-0.109025,-0.013680,-1.817303,-1.806175,-0.079518,0.011128,1.028813,1.027110,0.502932,-0.001703,-1.801757,-1.775617,0.191206,0.026140,0.767685,0.761086,-0.816748,-0.006599,-1.809127,-1.806175,0.481778,0.002952,1.029288,1.027110,0.502403,-0.002179,-1.786776,-1.775617,0.183544,0.011159
12.604000,0.775856,0.759736,-0.010948,-0.016120,-1.817319,-1.805262,-0.068778,0.012057,1.029262,1.027941,0.461177,-0.001321,-1.800687,-1.775402,0.242765,0.025285,0.765879,0.759736,-0.829661,-0.006143,-1.807936,-1.805262,0.498796,0.002674,1.030126,1.027941,0.489859,-0.002185,-1.786370,-1.775402,0.186465,0.010968
12.606000,0.776746,0.758410,0.057500,-0.018337,-1.817015,-1.804348,-0.035677,0.012668,1.029544,1.028752,0.413197,-0.000792,-1.799428,-1.775191,0.300808,0.024237,0.763966,0.758410,-0.848676,-0.005556,-1.806663,-1.804348,0.519486,0.002315,1.030871,1.028752,0.472239,-0.002119,-1.785897,-1.775191,0.193957,0.010706
12.608000,0.777440,0.757106,0.100927,-0.020334,-1.816401,-1.803433,0.015729,0.012969,1.029672,1.029543,0.360811,-0.000129,-1.797998,-1.774983,0.362900,0.023015,0.761953,0.757106,-0.872330,-0.004847,-1.805331,-1.803433,0.541421,0.001899,1.031535,1.029543,0.451227,-0.001992,-1.785378,-1.774983,0.203770,0.010395
12.610000,0.777960,0.755827,0.124742,-0.022133,-1.815508,-1.802517,0.080386,0.012991,1.029667,1.030313,0.306317,0.000646,-1.796422,-1.774779,0.426707,0.021642,0.759866,0.755827,-0.898018,-0.004039,-1.803981,-1.802517,0.561494,0.001464,1.032147,1.030313,0.429450,-0.001834,-1.784847,-1.774779,0.213051,0.010068
12.612000,0.778225,0.754571,0.125942,-0.023654,-1.814373,-1.801600,0.153462,0.012772,1.029556,1.031063,0.251994,0.001508,-1.794719,-1.774580,0.490421,0.020139,0.757759,0.754571,-0.921378,-0.003188,-1.802657,-1.801600,0.576516,0.001057,1.032746,1.031063,0.409913,-0.001682,-1.784343,-1.774580,0.218883,0.009764
12.614000,0.778184,0.753339,0.103930,-0.024845,-1.813016,-1.800684,0.232179,0.012332,1.029436,1.031793,0.205185,0.002357,-1.792912,-1.774384,0.552392,0.018528,0.755818,0.753339,-0.928705,-0.002479,-1.801625,-1.800684,0.567475,0.000941,1.033372,1.031793,0.395447,-0.001580,-1.783909,-1.774384,0.218609,0.009525
12.616000,0.777741,0.752131,0.055173,-0.025610,-1.811449,-1.799767,0.314920,0.011681,1.029411,1.032501,0.172565,0.003090,-1.791042,-1.774193,0.609790,0.016849,0.754168,0.752131,-0.913156,-0.002037,-1.801003,-1.799767,0.529019,0.001235,1.034023,1.032501,0.384916,-0.001522,-1.783548,-1.774193,0.212887,0.009356
12.618000,0.776766,0.750947,-0.026225,-0.025819,-1.809693,-1.798851,0.399329,0.010843,1.029556,1.033189,0.157555,0.003633,-1.789167,-1.774005,0.658928,0.015161,0.752820,0.750947,-0.877323,-0.001872,-1.800680,-1.798851,0.473834,0.001830,1.034642,1.033189,0.373616,-0.001453,-1.783225,-1.774005,0.205170,0.009220
12.620000,0.775100,0.749789,-0.147256,-0.025312,-1.807784,-1.797935,0.482652,0.009849,1.029913,1.033857,0.160667,0.003944,-1.787352,-1.773823,0.696204,0.013529,0.751692,0.749789,-0.830258,-0.001904,-1.800383,-1.797935,0.425071,0.002448,1.035145,1.033857,0.355311,-0.001288,-1.782885,-1.773823,0.199892,0.009063
12.622000,0.772600,0.748654,-0.312694,-0.023946,-1.805758,-1.797020,0.562167,0.008739,1.030500,1.034504,0.180605,0.004004,-1.785656,-1.773645,0.718988,0.012011,0.750677,0.748654,-0.781849,-0.002023,-1.799822,-1.797020,0.403389,0.002802,1.035460,1.034504,0.325648,-0.000957,-1.782488,-1.773645,0.199700,0.008843
12.624000,0.769311,0.747545,-0.512482,-0.021766,-1.803698,-1.796105,0.632392,0.007592,1.031347,1.035130,0.217084,0.003782,-1.784111,-1.773472,0.726977,0.010640,0.749726,0.747545,-0.735947,-0.002181,-1.798869,-1.796105,0.414345,0.002764,1.035605,1.035130,0.287680,-0.000476,-1.782067,-1.773472,0.201352,0.008595
12.626000,0.765371,0.746460,-0.731094,-0.018910,-1.801677,-1.795192,0.689067,0.006485,1.032542,1.035735,0.274125,0.003192,-1.782686,-1.773303,0.724857,0.009382,0.748840,0.746460,-0.691967,-0.002380,-1.797579,-1.795192,0.448975,0.002387,1.035660,1.035735,0.248618,0.000075,-1.781698,-1.773303,0.198783,0.008395
12.628000,0.761015,0.745401,-0.948125,-0.015614,-1.799728,-1.794280,0.731920,0.005447,1.034121,1.036319,0.351449,0.002197,-1.781410,-1.773140,0.711813,0.008270,0.749015,0.745401,-0.575074,-0.003614,-1.798111,-1.794280,0.341695,0.003831,1.035827,1.036319,0.223880,0.000491,-1.781561,-1.773140,0.179292,0.008421
